,TCGA-AA-A01Z-01A-11R-A083-07,TCGA-CK-5913-01A-11R-1653-07
ENSG00000230361.1,0.0,0.0
ENSG00000230362.1,0.20489208799,0.357039261283
ENSG00000230364.1,0.0,0.380242728149
ENSG00000230365.1,0.0,0.0
ENSG00000230366.8,0.0289392559839,0.0302572461824
ENSG00000230368.2,0.0,0.0
ENSG00000230370.1,0.115091057794,0.200554480449
ENSG00000230371.1,0.0335652993444,0.0116979916601
ENSG00000230372.1,0.0,0.0
ENSG00000230373.7,0.0141096500706,0.0393393348672
ENSG00000230375.1,0.0,0.0
ENSG00000230376.1,0.0,0.0
ENSG00000230377.1,0.0,0.0
ENSG00000230379.4,0.0,0.0
ENSG00000230381.2,0.0,0.0
ENSG00000230383.1,1.02113272623,1.82388246303
ENSG00000230384.1,0.0,0.0
ENSG00000230385.1,0.0,0.0
ENSG00000230386.4,0.0,0.0385774815511
ENSG00000230387.2,0.0234399342247,0.0
ENSG00000230390.1,0.0,0.0375205642483
ENSG00000230391.1,0.0,0.0
ENSG00000230392.1,0.0,0.00659546210213
ENSG00000230393.1,0.0,0.0
ENSG00000230394.1,0.0,0.108322080966
ENSG00000230395.1,0.0,0.0
ENSG00000230397.1,0.0,0.0734598020341
ENSG00000230398.1,0.0,0.0
ENSG00000230399.1,0.0,0.0
ENSG00000230400.1,0.0197819221954,0.0206828568834
ENSG00000230401.1,0.0,0.0
ENSG00000230402.2,0.0,0.0
ENSG00000230403.1,0.0,0.0
ENSG00000230404.1,0.0,0.0
ENSG00000230405.1,0.185230726011,0.0645555836057
ENSG00000230406.2,0.0,0.182166349937
ENSG00000230407.1,0.0,0.0
ENSG00000230408.3,0.188187658924,0.0
ENSG00000230409.3,0.425049314987,3.74572017061
ENSG00000230411.1,0.0,0.0
ENSG00000230412.1,0.0,0.0
ENSG00000230415.1,0.107238841375,0.0747485704908
ENSG00000230416.3,0.0,0.0
ENSG00000230417.9,0.0244016525285,0.0042521641896
ENSG00000230418.2,0.0,0.0
ENSG00000230423.1,0.0,0.0
ENSG00000230424.1,0.217015880179,0.189082922395
ENSG00000230425.1,0.0,0.0869524187343
ENSG00000230426.2,0.0,0.0080054314534
ENSG00000230427.1,0.0,0.0349872414797
ENSG00000230428.1,0.0,0.0
ENSG00000230430.4,0.0,0.0
ENSG00000230432.1,0.0,0.123299088945
ENSG00000230433.1,0.0,0.0675899236107
ENSG00000230434.1,0.0,0.0
ENSG00000230435.1,0.0,0.0
ENSG00000230437.1,0.0,0.0
ENSG00000230438.6,0.188402485019,0.183850764817
ENSG00000230439.2,0.131690067326,0.183583562714
ENSG00000230440.1,0.0,0.0
ENSG00000230442.4,0.0,0.0
ENSG00000230444.1,0.0,0.0260502830583
ENSG00000230445.4,0.0391207293336,0.0170426740719
ENSG00000230447.2,0.0,0.0
ENSG00000230448.4,0.0,0.0
ENSG00000230449.1,0.0,0.236379554765
ENSG00000230450.1,0.0,0.0288532856748
ENSG00000230451.2,0.0,0.0
ENSG00000230452.1,0.0,0.0
ENSG00000230453.8,0.0187855644956,0.0032735202887
ENSG00000230454.1,0.230532869287,0.0365200158684
ENSG00000230457.3,0.558512950512,1.13545734616
ENSG00000230458.1,0.0,0.0
ENSG00000230459.3,0.0,0.185545241912
ENSG00000230461.7,0.0801946437688,0.115522499176
ENSG00000230465.1,0.0,0.0
ENSG00000230468.1,0.0,0.0
ENSG00000230469.1,0.0,0.153034274021
ENSG00000230470.1,0.0,0.0
ENSG00000230471.1,0.0,0.0
ENSG00000230472.4,0.0,0.0
ENSG00000230474.1,0.0,0.0
ENSG00000230476.1,0.0,0.0
ENSG00000230477.1,0.0,0.0
ENSG00000230478.1,0.509384496532,2.84044567865
ENSG00000230479.1,0.0,0.15029233854
ENSG00000230480.1,0.157631878583,0.0
ENSG00000230481.2,0.0,0.0
ENSG00000230482.1,0.0,0.0
ENSG00000230483.1,0.0,0.0
ENSG00000230484.2,0.0,0.0
ENSG00000230485.1,0.0,0.0
ENSG00000230487.6,0.571344247251,0.241359664276
ENSG00000230489.1,0.0,0.0
ENSG00000230490.2,0.0358394303749,0.0874339142126
ENSG00000230491.1,0.0,0.0
ENSG00000230492.1,0.0,0.0
ENSG00000230495.1,0.0,0.0693418022817
ENSG00000230496.1,0.0,0.0
ENSG00000230497.2,0.0819873705297,0.0
ENSG00000230498.1,0.0,0.0385774815511
ENSG00000230499.1,0.0,0.139609283963
ENSG00000230500.1,0.0,0.0
ENSG00000230501.1,0.0,0.232943091871
ENSG00000230502.1,0.0,0.0
ENSG00000230506.1,0.0,0.0
ENSG00000230507.5,0.136849566232,0.333858354021
ENSG00000230508.1,0.651598442264,1.16789898462
ENSG00000230510.5,0.0096464186613,0.0134476649699
ENSG00000230513.1,0.499282417441,0.502687277247
ENSG00000230515.1,0.0,0.040880614778
ENSG00000230516.1,0.0,0.0
ENSG00000230519.2,0.0,0.033695972462
ENSG00000230520.1,0.125889074658,0.0
ENSG00000230521.1,9.47925364622,6.11569804196
ENSG00000230522.4,0.0,0.0
ENSG00000230523.1,0.0,0.0
ENSG00000230524.7,0.0361455490311,0.016796327929
ENSG00000230525.4,0.0,0.0
ENSG00000230526.1,0.0,0.0365200158684
ENSG00000230528.6,0.0,0.0
ENSG00000230529.1,0.0,0.0
ENSG00000230530.1,0.0,0.0696778013237
ENSG00000230531.1,0.0,0.0
ENSG00000230532.1,0.0,0.0
ENSG00000230533.1,0.0,0.146638687043
ENSG00000230534.5,0.0,0.0
ENSG00000230535.1,0.0,0.0
ENSG00000230536.1,0.0,0.0250627559881
ENSG00000230537.1,0.135002516872,0.141150981577
ENSG00000230538.1,0.0,0.0
ENSG00000230539.1,0.288028929976,0.0
ENSG00000230542.4,0.0,0.0
ENSG00000230543.1,0.0,0.0
ENSG00000230546.1,0.0,0.0
ENSG00000230547.1,0.0863634625203,0.270890227595
ENSG00000230548.1,0.0,0.0
ENSG00000230549.3,0.0,0.0
ENSG00000230550.1,0.0,0.0
ENSG00000230551.4,1.02561111923,0.706000075177
ENSG00000230552.4,0.0,0.0
ENSG00000230555.2,0.651475961354,0.428869923191
ENSG00000230556.1,0.0,0.0
ENSG00000230558.2,0.0,0.0
ENSG00000230559.1,0.0,0.0364505861804
ENSG00000230561.3,0.521180769083,0.191730083309
ENSG00000230562.3,0.0,0.249720803152
ENSG00000230563.2,0.0,0.0195244484021
ENSG00000230564.1,0.0,0.128390680787
ENSG00000230565.1,0.182365278316,0.381341602162
ENSG00000230568.1,0.0744936027426,0.129810482944
ENSG00000230569.1,0.0,0.0232118744926
ENSG00000230570.1,0.0,0.0
ENSG00000230571.2,0.0,0.0
ENSG00000230572.4,0.0,0.0
ENSG00000230573.1,0.0,0.0
ENSG00000230575.1,0.0,0.0
ENSG00000230576.1,0.0,0.0
ENSG00000230578.3,0.0,0.0
ENSG00000230580.1,0.773282488711,0.385000167287
ENSG00000230581.2,0.931601592587,0.581000252452
ENSG00000230583.5,0.0,0.021256106797
ENSG00000230584.1,0.0677506473219,0.0708362376757
ENSG00000230585.2,0.135668373922,0.0945647759847
ENSG00000230587.1,0.231149267334,0.584051724366
ENSG00000230589.1,0.0,0.0
ENSG00000230590.6,0.457548892188,0.128195261182
ENSG00000230592.2,0.556942329166,0.388204893089
ENSG00000230593.3,0.224545002553,0.0782571768608
ENSG00000230594.3,0.0,0.0
ENSG00000230595.1,0.0,0.0
ENSG00000230596.2,0.0,0.0107291596703
ENSG00000230597.1,0.0,0.0
ENSG00000230598.1,0.0,0.0
ENSG00000230599.2,0.0,0.0
ENSG00000230600.1,0.0,0.0
ENSG00000230601.4,0.225773702977,0.0
ENSG00000230603.1,0.0,0.0
ENSG00000230604.2,0.0,0.0535558891925
ENSG00000230605.1,0.0,0.0
ENSG00000230606.9,0.0,0.0108978827193
ENSG00000230607.3,0.0,0.0
ENSG00000230609.1,0.0,0.0
ENSG00000230611.1,0.0,0.0
ENSG00000230612.2,0.061501985048,0.0428686603262
ENSG00000230613.1,0.225004194787,0.0392086059937
ENSG00000230614.3,0.213230719478,0.0
ENSG00000230615.5,0.15818365913,0.0599231414267
ENSG00000230617.1,0.0,0.0
ENSG00000230618.3,0.0,0.0471081285772
ENSG00000230621.1,0.0,0.0883548771009
ENSG00000230622.1,0.0,0.0
ENSG00000230623.2,0.10850794009,0.0378165844791
ENSG00000230626.3,1.30692859689,0.327378761404
ENSG00000230627.1,0.0,0.0
ENSG00000230628.1,0.0,0.0215185278686
ENSG00000230629.2,12.0029510455,6.21670270123
ENSG00000230630.2,0.138859289096,0.409153229641
ENSG00000230631.1,0.0,0.0
ENSG00000230634.1,0.127346124133,0.0
ENSG00000230635.2,0.0,0.0
ENSG00000230636.1,0.0,0.0
ENSG00000230637.2,0.0,0.0289185646017
ENSG00000230638.4,0.122688504963,0.478897621111
ENSG00000230639.1,0.0,0.0
ENSG00000230641.1,0.0,0.0687204599674
ENSG00000230643.1,0.0,0.0
ENSG00000230645.1,0.0,0.0
ENSG00000230646.1,0.0,0.0
ENSG00000230647.1,0.0,0.0
ENSG00000230648.1,0.263222610648,0.0
ENSG00000230649.2,0.0,0.0
ENSG00000230650.1,0.123033443891,0.306278088353
ENSG00000230651.6,0.0,0.0
ENSG00000230654.1,0.0,0.0
ENSG00000230655.3,0.0,0.0
ENSG00000230657.5,0.0,0.0
ENSG00000230658.1,0.0643683997177,0.0897332683194
ENSG00000230659.3,0.126467875001,0.308531168543
ENSG00000230661.1,0.0823555772835,0.0
ENSG00000230662.1,0.0,0.0143887492164
ENSG00000230663.1,0.0,0.0
ENSG00000230665.3,0.0,0.0
ENSG00000230666.4,0.0,0.00604826761227
ENSG00000230667.5,0.60520930281,0.717142225798
ENSG00000230668.1,0.0,0.0
ENSG00000230671.2,0.0,0.0
ENSG00000230673.3,2.75666904005,4.4277535579
ENSG00000230676.1,0.0,0.0
ENSG00000230679.1,0.482574786188,0.0840921418022
ENSG00000230680.2,0.0,0.0
ENSG00000230681.1,0.0,0.0
ENSG00000230682.1,0.0,0.0
ENSG00000230683.1,0.0,0.150180221913
ENSG00000230684.1,0.0,0.0
ENSG00000230686.1,0.0,0.0
ENSG00000230687.1,0.0,0.0
ENSG00000230690.1,0.0,0.0
ENSG00000230691.1,0.0,0.0
ENSG00000230694.1,0.0,0.0
ENSG00000230695.1,1.25985173188,0.0
ENSG00000230696.1,0.0901861075826,0.0
ENSG00000230697.1,0.0,0.0
ENSG00000230698.1,0.404511217834,0.0704890012166
ENSG00000230699.2,0.180787136462,0.0630069284617
ENSG00000230701.2,0.245705786625,0.359654466234
ENSG00000230702.1,0.0,0.0
ENSG00000230703.1,0.0,0.0
ENSG00000230704.1,0.0,0.0
ENSG00000230706.2,0.0,0.0
ENSG00000230707.1,0.0,0.0
ENSG00000230709.1,0.0999791469794,0.0
ENSG00000230710.1,0.0,0.0
ENSG00000230711.2,0.0,0.015677030524
ENSG00000230712.2,0.0,0.0
ENSG00000230714.1,0.0,0.0
ENSG00000230715.3,19.6574384369,4.80514600849
ENSG00000230716.3,0.192086332491,0.401669168943
ENSG00000230718.1,0.0,0.0
ENSG00000230720.1,0.0,0.0
ENSG00000230721.1,0.297370408786,2.03821169644
ENSG00000230724.8,0.129511308038,0.0401213880845
ENSG00000230725.4,0.0,0.00567416641933
ENSG00000230727.1,0.0,0.0
ENSG00000230728.1,0.088304214487,0.0
ENSG00000230729.1,0.0,0.0
ENSG00000230730.1,0.0,0.0660000286778
ENSG00000230731.2,0.0,0.00574730465555
ENSG00000230732.4,0.194669234343,0.0949830561333
ENSG00000230733.2,3.58747075749,2.26466785576
ENSG00000230734.1,1.1755026843,3.72808495323
ENSG00000230735.1,0.0,0.0438741609403
ENSG00000230736.2,0.0,0.061530835465
ENSG00000230737.1,0.0,0.0
ENSG00000230739.1,0.0,0.0
ENSG00000230741.1,0.227328618287,0.0
ENSG00000230746.1,0.0,0.0
ENSG00000230747.1,0.0743426021965,0.0777284121523
ENSG00000230748.1,0.0,0.0
ENSG00000230749.4,0.0,0.0186326611573
ENSG00000230750.1,0.0,0.0189082922395
ENSG00000230751.1,0.0,0.0
ENSG00000230753.4,0.0782553707332,0.109092508284
ENSG00000230755.1,0.0,0.0
ENSG00000230756.1,0.0,0.0308744095506
ENSG00000230757.1,0.0,0.0247713285929
ENSG00000230758.1,0.223632217989,0.0779390582557
ENSG00000230759.1,0.0,0.0
ENSG00000230764.1,0.0,0.0
ENSG00000230768.6,0.0,0.0
ENSG00000230769.1,0.0,0.0780977936086
ENSG00000230772.1,0.0,0.0231000100372
ENSG00000230773.5,0.0,0.00665498380108
ENSG00000230777.1,2.25201566888,4.59703708519
ENSG00000230778.1,0.0,0.100645713023
ENSG00000230779.1,0.534111899276,0.1240971413
ENSG00000230781.1,0.0,0.0
ENSG00000230782.1,0.0,0.0
ENSG00000230783.1,0.0,0.225564803893
ENSG00000230785.2,0.0,0.0
ENSG00000230787.1,0.0495171247753,0.258861498617
ENSG00000230788.2,0.0,0.0
ENSG00000230789.1,0.0,0.0
ENSG00000230790.2,0.0,0.0341764854383
ENSG00000230793.1,0.134727001532,0.313028707443
ENSG00000230794.1,0.0,0.0
ENSG00000230795.2,0.530506515192,1.4976023865
ENSG00000230796.1,0.0,0.0
ENSG00000230797.2,0.341200268381,0.307775398234
ENSG00000230798.4,0.31878698624,0.0
ENSG00000230799.1,0.0657270318105,0.0458136399783
ENSG00000230801.1,0.222726824394,0.0
ENSG00000230803.1,0.0,0.0
ENSG00000230804.2,0.0,0.0
ENSG00000230805.5,0.0,0.0
ENSG00000230806.1,0.0,0.0
ENSG00000230807.1,0.444853306944,0.103358535477
ENSG00000230809.1,0.0,0.0510599422927
ENSG00000230812.4,0.147291902612,0.102666711277
ENSG00000230813.1,0.0,0.0
ENSG00000230814.1,0.0,0.0
ENSG00000230815.1,0.0,0.0
ENSG00000230817.4,0.0,0.0
ENSG00000230818.1,0.0,0.0239962557333
ENSG00000230819.1,0.0,0.0
ENSG00000230820.2,0.0,0.0
ENSG00000230821.1,0.0,0.0
ENSG00000230823.3,0.0,0.224508294273
ENSG00000230825.1,0.0,0.0309992050621
ENSG00000230826.1,0.0,0.0
ENSG00000230828.1,0.0,0.0
ENSG00000230829.3,0.0,0.553067548007
ENSG00000230830.1,0.0,0.0
ENSG00000230831.1,0.0,0.0
ENSG00000230832.3,0.0443299964749,0.169946085125
ENSG00000230833.1,0.0,0.0
ENSG00000230834.1,0.976571460806,0.0567248767186
ENSG00000230835.1,0.0,0.0
ENSG00000230836.1,0.304182211199,0.0757227817176
ENSG00000230837.1,0.87554682693,0.101713572047
ENSG00000230838.1,0.254692248266,1.15393105695
ENSG00000230839.1,0.0,0.221653275502
ENSG00000230840.1,0.0,0.0
ENSG00000230841.2,0.0,0.125313779941
ENSG00000230843.1,0.0,0.0
ENSG00000230844.2,1.80025011671,0.728906476488
ENSG00000230845.1,0.0,0.0
ENSG00000230846.1,0.0,0.0
ENSG00000230847.4,0.0,0.0564742513429
ENSG00000230848.1,0.0,0.0
ENSG00000230849.2,0.131926919965,0.337175206459
ENSG00000230851.1,0.0,0.0
ENSG00000230852.1,0.0,0.0
ENSG00000230853.1,0.0,0.0
ENSG00000230854.1,0.0,0.0
ENSG00000230859.1,0.0,0.0
ENSG00000230860.1,0.0,0.0
ENSG00000230863.2,0.074142217824,0.0775189016074
ENSG00000230864.1,0.0,0.0
ENSG00000230865.1,0.0,0.0744582847802
ENSG00000230866.1,0.0,0.0
ENSG00000230867.1,0.121175166576,0.042231295883
ENSG00000230869.1,0.0,0.0555049868967
ENSG00000230870.2,0.111967826917,0.0260149366769
ENSG00000230871.1,0.0,0.0
ENSG00000230872.1,0.0,0.0297255943115
ENSG00000230873.7,0.0,0.0
ENSG00000230876.5,0.0523688963593,0.0
ENSG00000230879.1,0.0,0.0
ENSG00000230881.1,0.0,0.0
ENSG00000230882.1,1.71572941149,3.3957345227
ENSG00000230886.3,0.0,0.0315865046638
ENSG00000230889.2,0.0,0.0109873973243
ENSG00000230891.5,0.0,0.0
ENSG00000230894.1,0.0,0.00383767180362
ENSG00000230896.1,1.37993793375,2.34051773939
ENSG00000230897.1,11.3862416872,23.224820549
ENSG00000230898.1,0.0,0.0
ENSG00000230899.1,0.0,0.0
ENSG00000230902.1,0.0,0.0
ENSG00000230904.1,0.0,0.0
ENSG00000230908.1,0.0,0.0
ENSG00000230910.2,0.0186613044862,0.0
ENSG00000230911.1,0.215739316178,0.187970669911
ENSG00000230912.1,0.0,0.0935268699068
ENSG00000230913.1,0.0,0.128850862439
ENSG00000230914.2,0.0,0.0
ENSG00000230916.2,4.24997193673,0.493725536418
ENSG00000230918.1,0.0,0.149789127585
ENSG00000230920.1,0.0,0.0
ENSG00000230921.1,0.0,0.0
ENSG00000230922.1,0.0,0.0
ENSG00000230923.1,0.0,0.0
ENSG00000230926.1,0.0,0.0
ENSG00000230927.2,0.0,0.0
ENSG00000230928.1,0.0,0.0
ENSG00000230929.5,0.731076752497,0.445883914672
ENSG00000230931.2,0.0,0.0
ENSG00000230932.2,0.190029449483,0.0331140040257
ENSG00000230934.1,0.0,0.0
ENSG00000230935.1,0.0,0.0998594183901
ENSG00000230936.1,0.0208148034905,0.0
ENSG00000230937.8,0.0469131827391,0.00544997394284
ENSG00000230939.1,0.0,0.0
ENSG00000230941.1,0.0,0.0
ENSG00000230942.1,0.0,0.0
ENSG00000230943.1,0.0,0.54178045519
ENSG00000230944.1,0.0,0.0
ENSG00000230945.1,0.0,0.0
ENSG00000230946.3,0.168580773112,0.0391685563451
ENSG00000230947.2,0.0,0.0526730998102
ENSG00000230948.1,0.0,0.0
ENSG00000230950.1,0.0527960898516,0.0
ENSG00000230951.1,0.0,0.0431824511957
ENSG00000230952.1,0.0,0.0
ENSG00000230953.2,0.0,0.986040428446
ENSG00000230955.1,0.0,0.0
ENSG00000230956.2,0.0,0.18413453379
ENSG00000230958.1,0.0,0.0
ENSG00000230960.1,0.0,0.0
ENSG00000230962.1,0.0,0.0
ENSG00000230964.1,0.0,0.0
ENSG00000230965.1,0.0,0.0362438720811
ENSG00000230967.2,0.0,0.0
ENSG00000230968.1,0.0,0.0
ENSG00000230969.2,0.0,0.0
ENSG00000230970.3,0.0,0.0144049649368
ENSG00000230971.1,0.0,0.0
ENSG00000230972.1,0.0,0.0
ENSG00000230973.1,0.0,0.0
ENSG00000230975.1,0.0,1.29648430846
ENSG00000230977.1,0.0,0.0
ENSG00000230978.1,0.0,0.0
ENSG00000230979.3,2.69369428674,2.85248146543
ENSG00000230980.1,0.0,0.180877437084
ENSG00000230982.1,0.0,0.700948691667
ENSG00000230986.1,0.0,0.0
ENSG00000230987.2,0.0779670147752,0.0
ENSG00000230988.3,0.0,0.20440307389
ENSG00000230989.5,9.87066827232,11.0851188324
ENSG00000230990.1,0.0,0.0
ENSG00000230991.1,0.0,0.0
ENSG00000230992.3,0.276449877515,0.0
ENSG00000230993.1,0.0,0.307382899093
ENSG00000230994.1,0.0,0.0
ENSG00000230997.5,0.0,0.0
ENSG00000230998.1,0.0,0.0
ENSG00000230999.1,0.0,0.0
ENSG00000231001.2,0.0,0.0231278749468
ENSG00000231004.2,0.0,0.0
ENSG00000231005.1,0.364327984274,0.0
ENSG00000231006.1,0.517600375508,1.4688998318
ENSG00000231007.5,0.990243461257,1.20150852207
ENSG00000231009.1,0.0,0.0
ENSG00000231010.1,0.186328621932,0.211049202626
ENSG00000231011.1,0.0,0.0
ENSG00000231013.1,0.052669722954,0.0
ENSG00000231015.1,0.0,0.0
ENSG00000231017.1,0.220937853917,0.154000066915
ENSG00000231018.1,0.0,0.0785779029955
ENSG00000231019.1,0.0,0.0
ENSG00000231020.1,0.0,0.0
ENSG00000231022.1,0.0,0.0
ENSG00000231023.5,0.0,0.0
ENSG00000231024.1,0.0,0.091300039671
ENSG00000231025.1,4.73335747546,4.41361559298
ENSG00000231026.1,0.0,0.0
ENSG00000231027.1,0.0,0.0765389554128
ENSG00000231028.7,0.0719131053927,0.0250627559881
ENSG00000231029.2,0.120908847528,0.0842769596963
ENSG00000231031.5,0.0,0.0
ENSG00000231032.1,0.0,0.0
ENSG00000231034.1,0.0,0.0
ENSG00000231035.1,0.0,0.0257355816522
ENSG00000231039.2,0.161804487134,0.0
ENSG00000231040.1,0.0,0.0
ENSG00000231043.3,1.29555114913,0.892023937279
ENSG00000231046.1,0.0,0.0
ENSG00000231047.1,0.0,0.0333443623146
ENSG00000231049.1,0.0,0.0
ENSG00000231050.1,0.485770645699,0.71951686893
ENSG00000231051.3,0.0,0.0
ENSG00000231052.1,0.0,0.0
ENSG00000231053.1,0.0,0.0
ENSG00000231054.1,0.0994819631563,0.0693418022817
ENSG00000231056.1,0.0,0.0
ENSG00000231057.3,0.0,0.109470683782
ENSG00000231058.1,0.0,0.0
ENSG00000231060.1,0.0,0.0
ENSG00000231061.1,0.0,0.0
ENSG00000231062.1,0.0,0.0
ENSG00000231063.1,0.0,0.0228522149355
ENSG00000231064.4,0.501562853591,0.266802899038
ENSG00000231066.3,0.195545707199,0.636071366428
ENSG00000231068.1,0.0,0.0
ENSG00000231069.1,0.0,0.0
ENSG00000231070.1,0.0,0.0
ENSG00000231071.1,0.0,0.0
ENSG00000231072.1,0.109697957379,0.248503597509
ENSG00000231073.1,0.0,0.15630169835
ENSG00000231074.7,2.10678324173,1.45195795235
ENSG00000231078.1,0.0,0.0
ENSG00000231079.6,0.0,0.00461333212967
ENSG00000231080.1,0.0,0.0
ENSG00000231081.1,0.507504848943,0.0
ENSG00000231082.1,0.0,0.0
ENSG00000231083.1,0.0,0.0339345280193
ENSG00000231084.2,0.877875408916,0.3059522606
ENSG00000231086.1,0.0,0.0
ENSG00000231087.2,0.104389991699,0.0727628399655
ENSG00000231090.1,0.0,0.0
ENSG00000231092.1,0.0,0.0
ENSG00000231093.1,0.118627548518,0.0
ENSG00000231095.1,0.0,0.0385774815511
ENSG00000231096.1,0.0,0.0491615598228
ENSG00000231098.1,0.0,0.0
ENSG00000231099.1,0.0,0.0
ENSG00000231100.1,0.0,0.0
ENSG00000231102.1,0.0,0.0
ENSG00000231103.2,0.0,0.0
ENSG00000231104.7,0.0,0.0183913748977
ENSG00000231105.1,0.0221918215512,0.0773417036341
ENSG00000231106.2,0.367456755132,1.81119067248
ENSG00000231107.1,0.0,0.0
ENSG00000231108.2,0.0,0.0
ENSG00000231110.1,0.0,0.0
ENSG00000231112.1,0.0,0.0
ENSG00000231113.2,1.07073304909,0.437504888088
ENSG00000231114.1,0.0,0.0
ENSG00000231119.2,0.18246608831,0.0211973558108
ENSG00000231120.3,0.777969049248,1.00706710425
ENSG00000231121.3,0.0,0.0580413975708
ENSG00000231122.4,0.0,0.0
ENSG00000231123.1,0.0,0.175095966492
ENSG00000231124.1,0.0,0.0
ENSG00000231125.2,0.0,0.0965894626242
ENSG00000231128.4,0.0,0.0177527854916
ENSG00000231130.1,0.244504558335,0.0852133703596
ENSG00000231131.5,0.233702317865,0.130317813634
ENSG00000231132.1,0.0,0.0
ENSG00000231133.5,1.84197072407,1.45509438226
ENSG00000231134.1,0.240233736356,0.0418624636046
ENSG00000231136.1,0.0,0.0
ENSG00000231137.1,0.0,0.0
ENSG00000231138.1,0.0,0.0
ENSG00000231139.1,0.185230726011,0.129111167211
ENSG00000231140.3,0.0,0.0
ENSG00000231141.1,0.0,0.0
ENSG00000231143.1,0.0,0.0
ENSG00000231144.1,0.0,0.0
ENSG00000231147.2,0.0771217648954,0.026878049062
ENSG00000231148.1,0.0,0.0
ENSG00000231149.2,0.0,0.0
ENSG00000231150.4,0.0,0.0158062723256
ENSG00000231152.1,0.0,0.0
ENSG00000231153.1,0.0,0.0
ENSG00000231154.1,0.158236411195,0.0919127916151
ENSG00000231156.1,0.0,0.0
ENSG00000231158.1,0.0,0.0
ENSG00000231159.1,0.0,0.0
ENSG00000231160.8,0.649227942163,0.0476348033066
ENSG00000231162.4,0.0658844618268,0.0
ENSG00000231163.4,0.0,0.0
ENSG00000231164.1,0.0,0.240665376539
ENSG00000231165.3,0.0,0.0
ENSG00000231166.2,0.0,0.0
ENSG00000231167.3,1.32164626127,1.53537604251
ENSG00000231169.4,0.163730731028,0.427968935958
ENSG00000231170.4,0.0,0.018382558323
ENSG00000231171.3,0.0532045702373,0.0
ENSG00000231172.2,0.278549496838,0.98696498581
ENSG00000231173.1,0.0,0.0
ENSG00000231175.1,0.0,0.0
ENSG00000231177.4,0.662813561752,0.259875112919
ENSG00000231178.1,0.0,0.0
ENSG00000231181.1,0.393656712883,0.308688864004
ENSG00000231183.3,0.0,0.0
ENSG00000231184.3,0.0888748394595,0.061948330633
ENSG00000231185.5,0.151887149711,0.12704367751
ENSG00000231187.2,0.0,0.0386942650472
ENSG00000231188.1,0.0,0.0
ENSG00000231189.1,0.0,0.0
ENSG00000231192.1,0.0,0.0
ENSG00000231193.1,0.0,0.0
ENSG00000231194.1,0.340641025544,0.118718317838
ENSG00000231195.1,0.0,0.0
ENSG00000231196.3,0.251203313358,0.0583653221641
ENSG00000231198.1,0.108294341782,0.0754842847673
ENSG00000231199.2,0.0,0.0106872956137
ENSG00000231200.1,0.0,0.0
ENSG00000231201.1,0.0,0.0698046419814
ENSG00000231202.1,0.0,0.0
ENSG00000231203.1,0.342171202922,0.304754106158
ENSG00000231204.4,0.0,0.0
ENSG00000231205.10,0.036626847953,2.90722546429
ENSG00000231206.2,0.0,0.245545464216
ENSG00000231207.1,0.0,0.0
ENSG00000231208.4,0.0,0.0
ENSG00000231210.2,0.0,0.0
ENSG00000231211.2,0.0,0.0
ENSG00000231212.1,0.0,0.0
ENSG00000231213.5,0.0,0.0
ENSG00000231216.1,0.0,0.00852512598084
ENSG00000231217.1,0.212818280949,0.0
ENSG00000231219.1,0.0,0.0
ENSG00000231221.1,0.0,0.148244909775
ENSG00000231222.1,0.0,0.0
ENSG00000231226.1,2.90599679989,1.04770537327
ENSG00000231227.1,0.0,0.0
ENSG00000231228.4,0.0,0.0565575466988
ENSG00000231231.4,0.0,0.0
ENSG00000231232.4,0.0,0.0
ENSG00000231233.1,0.0691994033024,0.168818941278
ENSG00000231234.2,1.35002516872,1.99963890568
ENSG00000231235.1,0.0,0.0
ENSG00000231236.2,0.0,0.0
ENSG00000231237.1,0.0,0.0
ENSG00000231238.1,0.0,0.0
ENSG00000231240.1,0.211184359407,0.0
ENSG00000231241.1,0.0,0.0
ENSG00000231243.1,0.0,0.0
ENSG00000231244.1,0.0,0.0
ENSG00000231245.2,0.0,0.333858354021
ENSG00000231246.1,0.0,0.07010240706
ENSG00000231248.2,0.0,0.0
ENSG00000231249.1,0.128236656469,0.0223461635558
ENSG00000231251.1,0.0,0.0
ENSG00000231252.1,0.164289538984,0.0163592221253
ENSG00000231253.1,0.0,0.0
ENSG00000231254.2,0.0,0.0
ENSG00000231255.1,0.0,0.0
ENSG00000231256.6,0.0,0.0153261457481
ENSG00000231258.2,0.0,0.0
ENSG00000231259.4,0.937730550433,0.640008090591
ENSG00000231261.1,0.0,0.289403899334
ENSG00000231264.1,0.0,0.0
ENSG00000231265.1,0.0,0.0
ENSG00000231266.1,0.0,0.0
ENSG00000231270.1,0.0,0.0211856445645
ENSG00000231271.1,0.0,0.0663425893803
ENSG00000231272.1,0.0,0.0
ENSG00000231274.5,0.18096554482,0.176593497785
ENSG00000231276.2,0.0,0.0
ENSG00000231278.1,0.0,0.0
ENSG00000231280.1,0.0,0.0
ENSG00000231290.4,0.0334090236592,0.0271682304284
ENSG00000231291.3,0.0,0.0
ENSG00000231292.6,0.0,0.0543144711924
ENSG00000231293.1,0.0,0.0
ENSG00000231294.1,0.0,0.0378913208121
ENSG00000231295.1,0.0,0.0
ENSG00000231296.1,0.0,0.0612556176706
